link,Oferta od,Kategoria,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Spalanie W Mieście,Typ nadwozia,Liczba drzwi,Liczba miejsc,Kolor,Kraj pochodzenia,Zarejestrowany w Polsce,Bezwypadkowy,Stan,Cena
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-trendline-max-ledy-1-6tdi-115km-2019r-i-wl-pl-ID6FgS6c.html,Osoby prywatnej,Osobowe,VII (2012-2020),2019,174 000 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,"4,60 l/100km",Kombi,5,5,Biały,Polska,Tak,Tak,Używane,48 800
https://www.otomoto.pl/oferta/volkswagen-golf-podgrzewanie-fotele-klimatic-ks-serwisowa-bezwypadkowy-ID6FdsIP.html,Osoby prywatnej,Osobowe,V (2003-2009),2007,144 104 km,1 390 cm3,Benzyna,80 KM,Manualna,,,Kompakt,5,5,Granatowy,Niemcy,,Tak,Używane,17 700
https://www.otomoto.pl/oferta/volkswagen-golf-1-9-tdi-105-km-okazja-perfekcyjny-stan-serwisowany-bezwypadkowy-ID6Fjz7v.html,Firmy,Osobowe,V (2003-2009),2008,199 527 km,1 896 cm3,Diesel,105 KM,Manualna,Na przednie koła,6 l/100km,Kombi,5,5,Niebieski,Holandia,Tak,Tak,Używane,22 900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-e-golf-vii-elektryczny-vat-23-ID6FcOSR.html,Firmy,Osobowe,VII (2012-2020),2015,71 500 km,,Elektryczny,115 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Biały,,Tak,Tak,Używane,84 900
https://www.otomoto.pl/oferta/volkswagen-golf-2009r-1595mpi-102km-przeb-134tys-km-klimatroniv-navi-ID6Fjz5W.html,Firmy,Osobowe,VI (2008-2013),2009,134 000 km,1 595 cm3,Benzyna,102 KM,Manualna,,,Kompakt,5,5,Srebrny,Niemcy,,Tak,Używane,28 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-115km-salon-polska-1-wlasc-bezwypadkowy-fv-23-vat-ID6F4Odw.html,Firmy,Osobowe,VII (2012-2020),2018,172 700 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kompakt,5,5,Inny kolor,Polska,Tak,Tak,Używane,59 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-kabrio-top-stan-klasyk-ID6Fjz1B.html,Osoby prywatnej,Osobowe,IV (1997-2006),1999,206 000 km,1 595 cm3,Benzyna,100 KM,Manualna,,11 l/100km,Kabriolet,2,4,Fioletowy,Niemcy,,Tak,Używane,12 999
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-egolf-vii-2015-77-000-km-faktura-vat-23-ID6FhHhs.html,Firmy,Osobowe,VII (2012-2020),2015,77 000 km,,Elektryczny,115 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Czarny,,,Tak,Używane,70 900
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-ladny-do-rejestracji-ID6EZnVI.html,Osoby prywatnej,Osobowe,V (2003-2009),2004,280 000 km,1 896 cm3,Diesel,105 KM,Manualna,Na przednie koła,,Kompakt,3,5,Niebieski,Niemcy,,Tak,Używane,8 900
https://www.otomoto.pl/oferta/volkswagen-golf-vii-1-5-tsi-bmt-highline-dsg-salon-pl-ID6FhLjQ.html,Firmy,Osobowe,VII (2012-2020),2018,147 351 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Szary,Polska,Tak,Tak,Używane,75 500
https://www.otomoto.pl/oferta/volkswagen-golf-2-0tsi-gti-performance-245km-dsg-7-g-gwarancja-ID6EqSLK.html,Firmy,Osobowe,VII (2012-2020),2019,25 023 km,1 984 cm3,Benzyna,245 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Czerwony,Niemcy,Tak,Tak,Używane,117 900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-v-benzyna-pierwszy-wlasciciel-ID6FjySj.html,Osoby prywatnej,Osobowe,V (2003-2009),2005,150 050 km,1 598 cm3,Benzyna,115 KM,Manualna,,,Kompakt,5,5,Srebrny,,Tak,Tak,Używane,18 000
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-vi-1-6-tdi-bluemotion-ID6F6R4p.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,253 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,"4,60 l/100km",Kompakt,5,5,Czarny,Polska,Tak,Tak,Używane,22 400
https://www.otomoto.pl/oferta/volkswagen-golf-golf-7-kombi-tsi-b-perla-ID6EU1k6.html,Osoby prywatnej,Osobowe,VII (2012-2020),2016,168 000 km,1 800 cm3,Benzyna,170 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Biały,Stany Zjednoczone,Tak,Tak,Używane,53 500
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-vii-1-5-tsi-bmt-highline-dsg-ID6Fa9Qp.html,Osoby prywatnej,Osobowe,VII (2012-2020),2019,104 000 km,1 498 cm3,Benzyna,130 KM,Automatyczna,Na przednie koła,"6,10 l/100km",Kompakt,5,5,Czarny,Polska,Tak,Tak,Używane,72 570
https://www.otomoto.pl/oferta/volkswagen-golf-gtd-2-0tdi-184km-fullled-navi-klimatronik-acc-asystenci-ID6EOCQh.html,Firmy,Osobowe,VII (2012-2020),2018,179 960 km,1 968 cm3,Diesel,184 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,Niemcy,,Tak,Używane,88 999
https://www.otomoto.pl/oferta/volkswagen-golf-climatronic-common-rail-2-komplety-kol-super-stan-ID6FiDoZ.html,Firmy,Osobowe,V (2003-2009),2009,272 000 km,2 000 cm3,Diesel,140 KM,Manualna,Na przednie koła,,Kombi,5,5,Srebrny,Niemcy,Tak,Tak,Używane,21 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-102-km-z-niemiec-zadbany-idealny-ID6EZAHK.html,Firmy,Osobowe,VI (2008-2013),2009,225 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,5,5,Czarny,Niemcy,,Tak,Używane,26 800
https://www.otomoto.pl/oferta/volkswagen-golf-stan-idealny-140-tys-przebiegu-ID6FiDmj.html,Osoby prywatnej,Osobowe,VII (2012-2020),2016,140 800 km,1 598 cm3,Diesel,110 KM,Manualna,,3 l/100km,Kombi,5,5,Srebrny,Belgia,Tak,Tak,Używane,45 000
https://www.otomoto.pl/oferta/volkswagen-golf-v1-4-mpiklimaimportzniemiec178-tys-kmladnyzobacz-ID6EMb7h.html,Osoby prywatnej,Osobowe,V (2003-2009),2004,178 600 km,1 390 cm3,Benzyna,75 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,3,5,Szary,Niemcy,,Tak,Używane,10 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-tsi-122km-czujniki-klima-alu-isofix-ID6FhKFQ.html,Firmy,Osobowe,VI (2008-2013),2013,208 408 km,1 390 cm3,Benzyna,122 KM,Manualna,Na przednie koła,,Kombi,5,5,Szary,,Tak,Tak,Używane,29 400
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-klimatronik-parktronik-bardzo-zadbany-oplacony-ID6F3Pzm.html,Firmy,Osobowe,VI (2008-2013),2010,210 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,"5,70 l/100km",Kompakt,5,5,Niebieski,,,Tak,Używane,24 400
https://www.otomoto.pl/oferta/volkswagen-golf-fv23-style-alcantara-polski-salon-1-wl-bezwypadkowy-ID6F9hBx.html,Firmy,Osobowe,VIII (2020-),2020,50 100 km,1 498 cm3,Benzyna,130 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,Polska,Tak,Tak,Używane,105 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-5-tsi-130-km-gwarancja-do-maja-2027-style-polski-salon-fv-marza-ID6Fe4zm.html,Firmy,Osobowe,VIII (2020-),2022,6 671 km,1 498 cm3,Benzyna,130 KM,Manualna,Na przednie koła,,Kompakt,5,5,Żółty,Polska,Tak,Tak,Używane,124 900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-gti-performance-dsg-ID6Fg60Y.html,Osoby prywatnej,Osobowe,VII (2012-2020),2016,161 000 km,1 984 cm3,Benzyna,230 KM,Automatyczna,Na przednie koła,8 l/100km,Kompakt,5,5,Biały,Polska,Tak,Tak,Używane,89 000
https://www.otomoto.pl/oferta/volkswagen-golf-gti-dcc-aso-wpisy-do-konca-prywatnie-ID6Fd67O.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,206 000 km,1 984 cm3,Benzyna,210 KM,Manualna,Na przednie koła,10 l/100km,Kompakt,5,5,Biały,Niemcy,Tak,Tak,Używane,52 000
https://www.otomoto.pl/oferta/volkswagen-golf-ekran-dotykowy-navi-alcantara-ksiazka-serwisowa-bezwypadkowy-ID6FhKqJ.html,Firmy,Osobowe,VI (2008-2013),2011,217 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,5 l/100km,Kombi,5,5,Brązowy,Holandia,Tak,Tak,Używane,26 500
https://www.otomoto.pl/oferta/volkswagen-golf-1-0-tsi-110-km-klimatyzacja-automatyczna-czujniki-parkowania-fv-23-ID6Fc4aK.html,Firmy,Osobowe,VII (2012-2020),2017,124 582 km,999 cm3,Benzyna,110 KM,Manualna,Na przednie koła,,Kombi,5,5,Czarny,,Tak,Tak,Używane,58 800
https://www.otomoto.pl/oferta/volkswagen-golf-kamera-cofania-appconnect-front-assist-ergocomfort-ID6Fc48i.html,Firmy,Osobowe,VII (2012-2020),2017,150 690 km,1 498 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,Kombi,5,5,Czarny,Polska,Tak,Tak,Używane,75 400
https://www.otomoto.pl/oferta/volkswagen-golf-panorama-park-assist-pakiet-swiatla-aktywny-tempomat-fv-23-ID6Fc482.html,Firmy,Osobowe,VII (2012-2020),2017,156 463 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,,Kombi,5,5,Czarny,Niemcy,,Tak,Używane,74 800
https://www.otomoto.pl/oferta/volkswagen-golf-p-salon-aso-comfortline-led-temp-klima-2-strefy-cz-park-alu-ID6FgR6g.html,Firmy,Osobowe,VII (2012-2020),2016,93 457 km,1 395 cm3,Benzyna,125 KM,Manualna,Na przednie koła,6 l/100km,Kompakt,5,5,Niebieski,Polska,Tak,Tak,Używane,63 900
https://www.otomoto.pl/oferta/volkswagen-golf-bezwypadkowy-1-wlasciciel-idealny-ID6FhJF6.html,Osoby prywatnej,Osobowe,VII (2012-2020),2018,104 600 km,999 cm3,Benzyna,110 KM,Automatyczna,Na przednie koła,5 l/100km,Kompakt,5,5,Szary,Polska,Tak,Tak,Używane,67 000
https://www.otomoto.pl/oferta/volkswagen-golf-1-9tdi-bls-dsg-xenon-navi-skory-oryginal-lakier-ID6FbRtI.html,Osoby prywatnej,Osobowe,V (2003-2009),2008,260 000 km,1 896 cm3,Diesel,105 KM,Automatyczna,,,Kombi,5,5,Srebrny,,,Tak,Używane,14 500
https://www.otomoto.pl/oferta/volkswagen-golf-salon-pl-serwis-vat-23-i-wl-nawi-tempomat-ID6ElVH0.html,Firmy,Osobowe,VII (2012-2020),2018,110 662 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kombi,5,5,Czarny,Polska,Tak,Tak,Używane,59 900
https://www.otomoto.pl/oferta/volkswagen-golf-led-klimatyzacja-alu-tempomat-hak-elektryka-bezwypadek-serwis-ID6EZbYN.html,Firmy,Osobowe,V (2003-2009),2007,293 400 km,1 896 cm3,Diesel,90 KM,Manualna,Na przednie koła,,Kompakt,5,5,Czarny,Niemcy,Tak,Tak,Używane,17 499
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-1-6b-mpi-ID6EOWkk.html,Osoby prywatnej,Osobowe,V (2003-2009),2007,206 800 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,"9,70 l/100km",Kompakt,5,5,Srebrny,Niemcy,,Tak,Używane,10 900
https://www.otomoto.pl/oferta/volkswagen-golf-ID6FdbTj.html,Osoby prywatnej,Osobowe,V (2003-2009),2004,205 000 km,1 390 cm3,Benzyna,75 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,3,5,Czarny,,Tak,Tak,Używane,8 900
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-plus-2-0-tdi-ID6Fi71Q.html,Osoby prywatnej,Osobowe,VI (2008-2013),2010,140 538 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,6 l/100km,Kompakt,5,5,Czarny,Niemcy,,Tak,Używane,31 300
https://www.otomoto.pl/oferta/volkswagen-golf-polski-salon-super-stan-ID6FfDPE.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,315 400 km,1 968 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,"6,90 l/100km",Kombi,5,5,Srebrny,Polska,Tak,Tak,Używane,24 750
https://www.otomoto.pl/oferta/volkswagen-golf-bezwypadkowy-serwisowany-ID6Fjyb4.html,Osoby prywatnej,Osobowe,VI (2008-2013),2010,164 000 km,1 197 cm3,Benzyna,105 KM,Manualna,,6 l/100km,Kompakt,5,5,Szary,Niemcy,,Tak,Używane,24 990
https://www.otomoto.pl/oferta/volkswagen-golf-ID6FjyaU.html,Osoby prywatnej,Osobowe,III (1991-1998),1996,68 409 km,1 781 cm3,Benzyna,75 KM,Manualna,Na przednie koła,11 l/100km,Kombi,5,5,Czerwony,Niemcy,Tak,Tak,Używane,15 900
https://www.otomoto.pl/oferta/volkswagen-golf-do-odbioru-w-marcu-artvelours-led-plus-ID6FgQI3.html,Firmy,Osobowe,VIII (2020-),2023,5 km,1 498 cm3,Benzyna,130 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Czarny,,,Tak,Nowe,143 130
https://www.otomoto.pl/oferta/volkswagen-golf-lift-1-4-benz-bi-ksenon-led-salon-pl-1-wlasciciel-bezwyp-serwis-vat23-ID6FdjXA.html,Firmy,Osobowe,VII (2012-2020),2017,154 900 km,1 395 cm3,Benzyna,125 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,Polska,Tak,Tak,Używane,54 570
https://www.otomoto.pl/oferta/volkswagen-golf-vi-2012-1-6-tdi-161-tys-km-kombi-stan-bdb-aso-niemcy-ID6Fcvro.html,Osoby prywatnej,Osobowe,VI (2008-2013),2012,161 425 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,5 l/100km,Kombi,5,5,Srebrny,Niemcy,Tak,Tak,Używane,28 900
https://www.otomoto.pl/oferta/volkswagen-golf-2-0-tdi-navi-sprowadzony-z-niemiec-po-oplatach-ID6FjxOn.html,Osoby prywatnej,Osobowe,VII (2012-2020),2016,193 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,5 l/100km,Kombi,5,5,Biały,Niemcy,,Tak,Używane,55 900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-vi-gti-dsg-org-przebieg-serwis-aso-full-opcja-stan-ideal-ID6FiCYA.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,168 349 km,1 984 cm3,Benzyna,210 KM,Automatyczna,Na przednie koła,10 l/100km,Kompakt,5,5,Inny kolor,,Tak,Tak,Używane,47 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-5-tsi-virtual-kamera-nawigacja-highline-salon-pl-ID6FfjkO.html,Firmy,Osobowe,VII (2012-2020),2019,89 645 km,1 498 cm3,Benzyna,130 KM,Manualna,Na przednie koła,,Kombi,5,5,Biały,Polska,Tak,Tak,Używane,84 900
https://www.otomoto.pl/oferta/volkswagen-golf-2-0-tdi-184-km-alltrack-4x4-dsg-ID6EVAvQ.html,Firmy,Osobowe,VII (2012-2020),2018,176 000 km,1 968 cm3,Diesel,184 KM,Automatyczna,4x4 (dołączany automatycznie),"5,90 l/100km",Kombi,5,5,Biały,Polska,Tak,Tak,Używane,79 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6tdi-116km-salon-polska-faktura-vat-bezwypadkowy-ID6Fg4YA.html,Firmy,Osobowe,VII (2012-2020),2018,125 466 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kombi,5,5,Biały,Polska,Tak,Tak,Używane,54 900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-vii-r-line-unikatowy-egzemplarz-ID6FbsVQ.html,Osoby prywatnej,Osobowe,VII (2012-2020),2017,30 500 km,1 395 cm3,Benzyna,149 KM,Automatyczna,Na przednie koła,5 l/100km,Kompakt,5,5,Złoty,Polska,Tak,Tak,Używane,92 900
https://www.otomoto.pl/oferta/volkswagen-golf-r-line-1-5-etsi-evo-mhev-150-km-dsg-ID6Fc4uV.html,Firmy,Osobowe,VIII (2020-),2023,5 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Szary,Polska,,Tak,Nowe,167 400
https://www.otomoto.pl/oferta/volkswagen-golf-1-0-tsi-active-salon-polska-serwis-aso-klima-parktronic-ID6FgPUe.html,Firmy,Osobowe,VII (2012-2020),2018,55 290 km,999 cm3,Benzyna,115 KM,Manualna,Na przednie koła,,Kompakt,5,5,Czarny,Polska,Tak,Tak,Używane,65 999
https://www.otomoto.pl/oferta/volkswagen-golf-vi-serwisowany-do-konca-zadbany-ID6Fi5U4.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,255 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,"4,70 l/100km",Kombi,5,5,Czarny,Niemcy,,Tak,Używane,23 999
https://www.otomoto.pl/oferta/volkswagen-golf-1-0etsi-110km-dsg-variant-salon-pl-gwarancja-ID6Fjx8E.html,Firmy,Osobowe,VIII (2020-),2020,98 463 km,999 cm3,Benzyna,110 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Czarny,Polska,Tak,Tak,Używane,92 900
https://www.otomoto.pl/oferta/volkswagen-golf-bezwypadkowy-ID6F4mY6.html,Osoby prywatnej,Osobowe,V (2003-2009),2008,186 340 km,1 390 cm3,Benzyna,122 KM,Manualna,Na przednie koła,8 l/100km,Kombi,5,5,Granatowy,,,Tak,Używane,21 000
https://www.otomoto.pl/oferta/volkswagen-golf-wersja-style-ID6FcikH.html,Firmy,Osobowe,VI (2008-2013),2012,280 000 km,1 598 cm3,Diesel,105 KM,Manualna,,5 l/100km,Kompakt,5,5,Srebrny,Niemcy,Tak,Tak,Używane,25 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-tsi-highline-salon-polska-serwis-aso-xenon-bi-xenon-ID6FgPB7.html,Firmy,Osobowe,VII (2012-2020),2015,101 544 km,1 390 cm3,Benzyna,122 KM,Manualna,Na przednie koła,,Kompakt,5,5,Niebieski,Polska,Tak,Tak,Używane,48 999
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-cr-105km-czujniki-klima-alu-isofix-ID6FiCNa.html,Firmy,Osobowe,VI (2008-2013),2011,191 292 km,1 600 cm3,Diesel,105 KM,Manualna,Na przednie koła,,Kombi,5,5,Srebrny,,Tak,Tak,Używane,29 800
https://www.otomoto.pl/oferta/volkswagen-golf-unikat-automat-super-stan-niski-przebieg-ID6FebGl.html,Osoby prywatnej,Osobowe,III (1991-1998),1997,100 612 km,1 781 cm3,Benzyna,75 KM,Automatyczna,Na przednie koła,,Auta miejskie,3,3,Srebrny,Niemcy,Tak,Tak,Używane,6 300
https://www.otomoto.pl/oferta/volkswagen-golf-madison-ID6FbXGl.html,Osoby prywatnej,Osobowe,II (1983-1992),1990,290 000 km,1 272 cm3,Benzyna,54 KM,Manualna,Na przednie koła,,Kompakt,3,5,Czarny,,Tak,Tak,Używane,6 999
https://www.otomoto.pl/oferta/volkswagen-golf-1-5-tsi-salon-polska-1-wlasciciel-serwis-aso-vat-23-ID6FgPv3.html,Firmy,Osobowe,VIII (2020-),2020,85 945 km,1 498 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,Polska,Tak,Tak,Używane,95 000
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-topled-acc-navi-climatronic-alu16-krajowy-bezwypadkowy-fv23-ID6F7Fcz.html,Osoby prywatnej,Osobowe,VII (2012-2020),2018,149 000 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,4 l/100km,Kombi,5,5,Czarny,Polska,Tak,Tak,Używane,54 990
https://www.otomoto.pl/oferta/volkswagen-golf-piekny-golf-7-ID6F0OhQ.html,Osoby prywatnej,Osobowe,VII (2012-2020),2015,96 000 km,1 395 cm3,Benzyna,125 KM,Automatyczna,,"6,10 l/100km",Kompakt,5,5,Czarny,Polska,Tak,Tak,Używane,60 900
https://www.otomoto.pl/oferta/volkswagen-golf-prywatne-ID6F7RqF.html,Osoby prywatnej,Osobowe,VII (2012-2020),2015,237 000 km,1 598 cm3,Diesel,110 KM,Manualna,Na przednie koła,5 l/100km,Kombi,5,5,Czarny,,Tak,Tak,Używane,47 000
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-110km-czujniki-alu-felgi-bt-usb-isofix-ID6FgPlm.html,Firmy,Osobowe,VII (2012-2020),2016,119 220 km,1 598 cm3,Diesel,110 KM,Manualna,Na przednie koła,,Kombi,5,5,Czerwony,,Tak,Tak,Używane,51 500
https://www.otomoto.pl/oferta/volkswagen-golf-ID6Fjvro.html,Osoby prywatnej,Osobowe,VII (2012-2020),2018,72 000 km,,Elektryczny,136 KM,Automatyczna,,,Kompakt,5,,Czarny,Norwegia,,Tak,Używane,109 000
https://www.otomoto.pl/oferta/volkswagen-golf-1-6tdi-salonpl-bezwypadkowy-zadbany-klima-grzane-fotele-parktronik-ID6EYbEc.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,249 000 km,1 598 cm3,Diesel,90 KM,Manualna,Na przednie koła,5 l/100km,Kombi,5,5,Srebrny,Polska,Tak,Tak,Używane,22 900
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vii-2019-r-navi-1-6-tdi-115-km-serwis-salon-polska-ID6F4sF6.html,Osoby prywatnej,Osobowe,VII (2012-2020),2018,241 000 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,"4,60 l/100km",Kompakt,5,5,Biały,Polska,Tak,Tak,Używane,42 800
https://www.otomoto.pl/oferta/volkswagen-golf-2-0-tdi-klimatronik-nowa-dwumasa-z-niemec-super-stan-ID6F8sOn.html,Osoby prywatnej,Osobowe,VI (2008-2013),2013,212 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,"6,90 l/100km",Kombi,5,5,Czarny,Niemcy,,Tak,Używane,32 000
https://www.otomoto.pl/oferta/volkswagen-golf-golf-vii-r-variant-1-wl-ID6F1oEh.html,Osoby prywatnej,Osobowe,VII (2012-2020),2019,191 741 km,1 984 cm3,Benzyna,300 KM,Automatyczna,4x4 (dołączany automatycznie),"8,10 l/100km",Kombi,5,5,Błękitny,,Tak,Tak,Używane,114 900
https://www.otomoto.pl/oferta/volkswagen-golf-benzynka-klima-bezwypadek-servis-ID6FgAMC.html,Osoby prywatnej,Osobowe,IV (1997-2006),1999,134 412 km,1 390 cm3,Benzyna,75 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,5,5,Inny kolor,Niemcy,,Tak,Używane,4 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-wlasciciel-alu-15-klima-parktronic-serwis-olejowy-wzorowe-opony-ID6Fjvib.html,Osoby prywatnej,Osobowe,V (2003-2009),2005,141 000 km,1 390 cm3,Benzyna,75 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,3,5,Czarny,Niemcy,,Tak,Używane,13 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6tdihatchbackzadbanyzniemiecpolecam-ID6Fjvbl.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,208 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,5 l/100km,Kompakt,5,5,Srebrny,Niemcy,,Tak,Używane,23 900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-variant-1-6-tdi-ID6FbBHq.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,194 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,5 l/100km,Kombi,5,5,Granatowy,Polska,Tak,Tak,Używane,26 900
https://www.otomoto.pl/oferta/volkswagen-golf-navi-tempomat-grzane-fotele-dotykowe-radio-komputer-gwatancja-ID6DLhgQ.html,Firmy,Osobowe,VII (2012-2020),2018,171 000 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,"4,60 l/100km",Kombi,5,5,Brązowy,Niemcy,Tak,Tak,Używane,53 400
https://www.otomoto.pl/oferta/volkswagen-golf-unikat-jedyny-taki-highline-140tka-nisamowicie-zadbany-jak-nowy-ID6F3Phd.html,Firmy,Osobowe,VII (2012-2020),2014,150 000 km,1 395 cm3,Benzyna,140 KM,Manualna,Na przednie koła,,Kompakt,5,5,Czarny,Niemcy,,Tak,Używane,53 900
https://www.otomoto.pl/oferta/volkswagen-golf-salon-polska-fv23-gwarancja-serwisowa-kamera-cofania-47-073-netto-ID6FfWf5.html,Firmy,Osobowe,VII (2012-2020),2019,115 000 km,1 598 cm3,Diesel,115 KM,Manualna,,5 l/100km,Kombi,5,5,Czarny,Polska,Tak,Tak,Używane,57 899
https://www.otomoto.pl/oferta/volkswagen-golf-zarejestrowany-prosto-z-niemiec-super-stan-ID6Fjv3g.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,184 000 km,1 197 cm3,Benzyna,85 KM,Manualna,Na przednie koła,7 l/100km,Kompakt,5,5,Srebrny,Niemcy,Tak,Tak,Używane,25 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-sr-basis-canyon-red-sliczny-ID6FjwUC.html,Osoby prywatnej,Osobowe,IV (1997-2006),1999,175 000 km,1 595 cm3,Benzyna,100 KM,Automatyczna,Na przednie koła,11 l/100km,Kompakt,3,5,Bordowy,Niemcy,,Tak,Używane,9 900
https://www.otomoto.pl/oferta/volkswagen-golf-sliczny-dsg-navi-gwarancja-polecam-ID6FjwMW.html,Firmy,Osobowe,VII (2012-2020),2018,33 921 km,1 498 cm3,Benzyna,130 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Szary,Francja,,Tak,Używane,79 900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-vi-2-o-tdi-140km-automat-common-rail-ID6FgAw9.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,432 867 km,1 968 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,7 l/100km,Kombi,5,5,Czarny,Niemcy,Tak,Tak,Używane,17 000
https://www.otomoto.pl/oferta/volkswagen-golf-jedyny-z-tak-bogatym-wyposazeniem-na-otomoto-i-olx-ID6FgA45.html,Osoby prywatnej,Osobowe,V (2003-2009),2006,257 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,7 l/100km,Kompakt,5,5,Szary,Niemcy,Tak,Tak,Używane,19 600
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-110-km-salon-polska-bezwypadkowy-bixenony-stan-idealny-ID6EZhe4.html,Osoby prywatnej,Osobowe,VII (2012-2020),2017,146 025 km,1 598 cm3,Diesel,110 KM,Manualna,Na przednie koła,4 l/100km,Kompakt,5,5,Srebrny,Polska,Tak,Tak,Używane,52 800
