link,Oferta od,Kategoria,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Spalanie W Mieście,Typ nadwozia,Liczba drzwi,Liczba miejsc,Kolor,Kraj pochodzenia,Zarejestrowany w Polsce,Bezwypadkowy,Stan,Cena
https://www.otomoto.pl/oferta/volkswagen-golf-p-salon-aso-comfortline-led-temp-klima-2-strefy-cz-park-alu-ID6FgR6g.html,Firmy,Osobowe,VII (2012-2020),2016,93457,1395.0,Benzyna,125.0,Manualna,Na przednie koła,6.0,Kompakt,5.0,5.0,Niebieski,Polska,Tak,Tak,Używane,63900
https://www.otomoto.pl/oferta/volkswagen-golf-bezwypadkowy-1-wlasciciel-idealny-ID6FhJF6.html,Osoby prywatnej,Osobowe,VII (2012-2020),2018,104600,999.0,Benzyna,110.0,Automatyczna,Na przednie koła,5.0,Kompakt,5.0,5.0,Szary,Polska,Tak,Tak,Używane,67000
https://www.otomoto.pl/oferta/volkswagen-golf-salon-pl-serwis-vat-23-i-wl-nawi-tempomat-ID6ElVH0.html,Firmy,Osobowe,VII (2012-2020),2018,110662,1598.0,Diesel,115.0,Manualna,Na przednie koła,6.164663461538455,Kombi,5.0,5.0,Czarny,Polska,Tak,Tak,Używane,59900
https://www.otomoto.pl/oferta/volkswagen-golf-led-klimatyzacja-alu-tempomat-hak-elektryka-bezwypadek-serwis-ID6EZbYN.html,Firmy,Osobowe,V (2003-2009),2007,293400,1896.0,Diesel,90.0,Manualna,Na przednie koła,6.164663461538455,Kompakt,5.0,5.0,Czarny,Niemcy,Tak,Tak,Używane,17499
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-1-6b-mpi-ID6EOWkk.html,Osoby prywatnej,Osobowe,V (2003-2009),2007,206800,1595.0,Benzyna,102.0,Manualna,Na przednie koła,9.7,Kompakt,5.0,5.0,Srebrny,Niemcy,Nie,Tak,Używane,10900
https://www.otomoto.pl/oferta/volkswagen-golf-ID6FdbTj.html,Osoby prywatnej,Osobowe,V (2003-2009),2004,205000,1390.0,Benzyna,75.0,Manualna,Na przednie koła,9.0,Kompakt,3.0,5.0,Czarny,Inne,Tak,Tak,Używane,8900
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-plus-2-0-tdi-ID6Fi71Q.html,Osoby prywatnej,Osobowe,VI (2008-2013),2010,140538,1968.0,Diesel,140.0,Manualna,Na przednie koła,6.0,Kompakt,5.0,5.0,Czarny,Niemcy,Nie,Tak,Używane,31300
https://www.otomoto.pl/oferta/volkswagen-golf-polski-salon-super-stan-ID6FfDPE.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,315400,1968.0,Diesel,140.0,Automatyczna,Na przednie koła,6.9,Kombi,5.0,5.0,Srebrny,Polska,Tak,Tak,Używane,24750
https://www.otomoto.pl/oferta/volkswagen-golf-ID6FjyaU.html,Osoby prywatnej,Osobowe,III (1991-1998),1996,68409,1781.0,Benzyna,75.0,Manualna,Na przednie koła,11.0,Kombi,5.0,5.0,Czerwony,Niemcy,Tak,Tak,Używane,15900
https://www.otomoto.pl/oferta/volkswagen-golf-do-odbioru-w-marcu-artvelours-led-plus-ID6FgQI3.html,Firmy,Osobowe,VIII (2020-),2023,5,1498.0,Benzyna,130.0,Automatyczna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Czarny,Inne,Nie,Tak,Nowe,143130
https://www.otomoto.pl/oferta/volkswagen-golf-lift-1-4-benz-bi-ksenon-led-salon-pl-1-wlasciciel-bezwyp-serwis-vat23-ID6FdjXA.html,Firmy,Osobowe,VII (2012-2020),2017,154900,1395.0,Benzyna,125.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Biały,Polska,Tak,Tak,Używane,54570
https://www.otomoto.pl/oferta/volkswagen-golf-vi-2012-1-6-tdi-161-tys-km-kombi-stan-bdb-aso-niemcy-ID6Fcvro.html,Osoby prywatnej,Osobowe,VI (2008-2013),2012,161425,1598.0,Diesel,105.0,Manualna,Na przednie koła,5.0,Kombi,5.0,5.0,Srebrny,Niemcy,Tak,Tak,Używane,28900
https://www.otomoto.pl/oferta/volkswagen-golf-2-0-tdi-navi-sprowadzony-z-niemiec-po-oplatach-ID6FjxOn.html,Osoby prywatnej,Osobowe,VII (2012-2020),2016,193000,1968.0,Diesel,150.0,Manualna,Na przednie koła,5.0,Kombi,5.0,5.0,Biały,Niemcy,Nie,Tak,Używane,55900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-vi-gti-dsg-org-przebieg-serwis-aso-full-opcja-stan-ideal-ID6FiCYA.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,168349,1984.0,Benzyna,210.0,Automatyczna,Na przednie koła,10.0,Kompakt,5.0,5.0,Inny kolor,Inne,Tak,Tak,Używane,47900
https://www.otomoto.pl/oferta/volkswagen-golf-1-5-tsi-virtual-kamera-nawigacja-highline-salon-pl-ID6FfjkO.html,Firmy,Osobowe,VII (2012-2020),2019,89645,1498.0,Benzyna,130.0,Manualna,Na przednie koła,7.190939597315435,Kombi,5.0,5.0,Biały,Polska,Tak,Tak,Używane,84900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6tdi-116km-salon-polska-faktura-vat-bezwypadkowy-ID6Fg4YA.html,Firmy,Osobowe,VII (2012-2020),2018,125466,1598.0,Diesel,115.0,Manualna,Na przednie koła,6.164663461538455,Kombi,5.0,5.0,Biały,Polska,Tak,Tak,Używane,54900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-vii-r-line-unikatowy-egzemplarz-ID6FbsVQ.html,Osoby prywatnej,Osobowe,VII (2012-2020),2017,30500,1395.0,Benzyna,149.0,Automatyczna,Na przednie koła,5.0,Kompakt,5.0,5.0,Złoty,Polska,Tak,Tak,Używane,92900
https://www.otomoto.pl/oferta/volkswagen-golf-r-line-1-5-etsi-evo-mhev-150-km-dsg-ID6Fc4uV.html,Firmy,Osobowe,VIII (2020-),2023,5,1498.0,Benzyna,150.0,Automatyczna,Na przednie koła,6.928000000000002,Kompakt,5.0,5.0,Szary,Polska,Nie,Tak,Nowe,167400
https://www.otomoto.pl/oferta/volkswagen-golf-1-0-tsi-active-salon-polska-serwis-aso-klima-parktronic-ID6FgPUe.html,Firmy,Osobowe,VII (2012-2020),2018,55290,999.0,Benzyna,115.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Czarny,Polska,Tak,Tak,Używane,65999
https://www.otomoto.pl/oferta/volkswagen-golf-vi-serwisowany-do-konca-zadbany-ID6Fi5U4.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,255000,1598.0,Diesel,105.0,Manualna,Na przednie koła,4.7,Kombi,5.0,5.0,Czarny,Niemcy,Nie,Tak,Używane,23999
https://www.otomoto.pl/oferta/volkswagen-golf-1-0etsi-110km-dsg-variant-salon-pl-gwarancja-ID6Fjx8E.html,Firmy,Osobowe,VIII (2020-),2020,98463,999.0,Benzyna,110.0,Automatyczna,Na przednie koła,7.190939597315435,Kombi,5.0,5.0,Czarny,Polska,Tak,Tak,Używane,92900
https://www.otomoto.pl/oferta/volkswagen-golf-bezwypadkowy-ID6F4mY6.html,Osoby prywatnej,Osobowe,V (2003-2009),2008,186340,1390.0,Benzyna,122.0,Manualna,Na przednie koła,8.0,Kombi,5.0,5.0,Granatowy,Inne,Nie,Tak,Używane,21000
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-tsi-highline-salon-polska-serwis-aso-xenon-bi-xenon-ID6FgPB7.html,Firmy,Osobowe,VII (2012-2020),2015,101544,1390.0,Benzyna,122.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Niebieski,Polska,Tak,Tak,Używane,48999
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-cr-105km-czujniki-klima-alu-isofix-ID6FiCNa.html,Firmy,Osobowe,VI (2008-2013),2011,191292,1600.0,Diesel,105.0,Manualna,Na przednie koła,6.164663461538455,Kombi,5.0,5.0,Srebrny,Inne,Tak,Tak,Używane,29800
https://www.otomoto.pl/oferta/volkswagen-golf-unikat-automat-super-stan-niski-przebieg-ID6FebGl.html,Osoby prywatnej,Osobowe,III (1991-1998),1997,100612,1781.0,Benzyna,75.0,Automatyczna,Na przednie koła,6.164663461538455,Kompakt,3.0,3.0,Srebrny,Niemcy,Tak,Tak,Używane,6300
https://www.otomoto.pl/oferta/volkswagen-golf-madison-ID6FbXGl.html,Osoby prywatnej,Osobowe,II (1983-1992),1990,290000,1272.0,Benzyna,54.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,3.0,5.0,Czarny,Inne,Tak,Tak,Używane,6999
https://www.otomoto.pl/oferta/volkswagen-golf-1-5-tsi-salon-polska-1-wlasciciel-serwis-aso-vat-23-ID6FgPv3.html,Firmy,Osobowe,VIII (2020-),2020,85945,1498.0,Benzyna,150.0,Manualna,Na przednie koła,6.928000000000002,Kompakt,5.0,5.0,Biały,Polska,Tak,Tak,Używane,95000
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-topled-acc-navi-climatronic-alu16-krajowy-bezwypadkowy-fv23-ID6F7Fcz.html,Osoby prywatnej,Osobowe,VII (2012-2020),2018,149000,1598.0,Diesel,115.0,Manualna,Na przednie koła,4.0,Kombi,5.0,5.0,Czarny,Polska,Tak,Tak,Używane,54990
https://www.otomoto.pl/oferta/volkswagen-golf-prywatne-ID6F7RqF.html,Osoby prywatnej,Osobowe,VII (2012-2020),2015,237000,1598.0,Diesel,110.0,Manualna,Na przednie koła,5.0,Kombi,5.0,5.0,Czarny,Inne,Tak,Tak,Używane,47000
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-110km-czujniki-alu-felgi-bt-usb-isofix-ID6FgPlm.html,Firmy,Osobowe,VII (2012-2020),2016,119220,1598.0,Diesel,110.0,Manualna,Na przednie koła,6.164663461538455,Kombi,5.0,5.0,Czerwony,Inne,Tak,Tak,Używane,51500
https://www.otomoto.pl/oferta/volkswagen-golf-1-6tdi-salonpl-bezwypadkowy-zadbany-klima-grzane-fotele-parktronik-ID6EYbEc.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,249000,1598.0,Diesel,90.0,Manualna,Na przednie koła,5.0,Kombi,5.0,5.0,Srebrny,Polska,Tak,Tak,Używane,22900
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vii-2019-r-navi-1-6-tdi-115-km-serwis-salon-polska-ID6F4sF6.html,Osoby prywatnej,Osobowe,VII (2012-2020),2018,241000,1598.0,Diesel,115.0,Manualna,Na przednie koła,4.6,Kompakt,5.0,5.0,Biały,Polska,Tak,Tak,Używane,42800
https://www.otomoto.pl/oferta/volkswagen-golf-2-0-tdi-klimatronik-nowa-dwumasa-z-niemec-super-stan-ID6F8sOn.html,Osoby prywatnej,Osobowe,VI (2008-2013),2013,212000,1968.0,Diesel,140.0,Automatyczna,Na przednie koła,6.9,Kombi,5.0,5.0,Czarny,Niemcy,Nie,Tak,Używane,32000
https://www.otomoto.pl/oferta/volkswagen-golf-benzynka-klima-bezwypadek-servis-ID6FgAMC.html,Osoby prywatnej,Osobowe,IV (1997-2006),1999,134412,1390.0,Benzyna,75.0,Manualna,Na przednie koła,9.0,Kompakt,5.0,5.0,Inny kolor,Niemcy,Nie,Tak,Używane,4900
https://www.otomoto.pl/oferta/volkswagen-golf-1-wlasciciel-alu-15-klima-parktronic-serwis-olejowy-wzorowe-opony-ID6Fjvib.html,Osoby prywatnej,Osobowe,V (2003-2009),2005,141000,1390.0,Benzyna,75.0,Manualna,Na przednie koła,9.0,Kompakt,3.0,5.0,Czarny,Niemcy,Nie,Tak,Używane,13900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6tdihatchbackzadbanyzniemiecpolecam-ID6Fjvbl.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,208000,1598.0,Diesel,105.0,Manualna,Na przednie koła,5.0,Kompakt,5.0,5.0,Srebrny,Niemcy,Nie,Tak,Używane,23900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-variant-1-6-tdi-ID6FbBHq.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,194000,1598.0,Diesel,105.0,Manualna,Na przednie koła,5.0,Kombi,5.0,5.0,Granatowy,Polska,Tak,Tak,Używane,26900
https://www.otomoto.pl/oferta/volkswagen-golf-navi-tempomat-grzane-fotele-dotykowe-radio-komputer-gwatancja-ID6DLhgQ.html,Firmy,Osobowe,VII (2012-2020),2018,171000,1598.0,Diesel,115.0,Manualna,Na przednie koła,4.6,Kombi,5.0,5.0,Brązowy,Niemcy,Tak,Tak,Używane,53400
https://www.otomoto.pl/oferta/volkswagen-golf-unikat-jedyny-taki-highline-140tka-nisamowicie-zadbany-jak-nowy-ID6F3Phd.html,Firmy,Osobowe,VII (2012-2020),2014,150000,1395.0,Benzyna,140.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Czarny,Niemcy,Nie,Tak,Używane,53900
https://www.otomoto.pl/oferta/volkswagen-golf-zarejestrowany-prosto-z-niemiec-super-stan-ID6Fjv3g.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,184000,1197.0,Benzyna,85.0,Manualna,Na przednie koła,7.0,Kompakt,5.0,5.0,Srebrny,Niemcy,Tak,Tak,Używane,25900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-sr-basis-canyon-red-sliczny-ID6FjwUC.html,Osoby prywatnej,Osobowe,IV (1997-2006),1999,175000,1595.0,Benzyna,100.0,Automatyczna,Na przednie koła,11.0,Kompakt,3.0,5.0,Bordowy,Niemcy,Nie,Tak,Używane,9900
https://www.otomoto.pl/oferta/volkswagen-golf-sliczny-dsg-navi-gwarancja-polecam-ID6FjwMW.html,Firmy,Osobowe,VII (2012-2020),2018,33921,1498.0,Benzyna,130.0,Automatyczna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Szary,Inne,Nie,Tak,Używane,79900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-vi-2-o-tdi-140km-automat-common-rail-ID6FgAw9.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,432867,1968.0,Diesel,140.0,Automatyczna,Na przednie koła,7.0,Kombi,5.0,5.0,Czarny,Niemcy,Tak,Tak,Używane,17000
https://www.otomoto.pl/oferta/volkswagen-golf-jedyny-z-tak-bogatym-wyposazeniem-na-otomoto-i-olx-ID6FgA45.html,Osoby prywatnej,Osobowe,V (2003-2009),2006,257000,1968.0,Diesel,140.0,Manualna,Na przednie koła,7.0,Kompakt,5.0,5.0,Szary,Niemcy,Tak,Tak,Używane,19600
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-110-km-salon-polska-bezwypadkowy-bixenony-stan-idealny-ID6EZhe4.html,Osoby prywatnej,Osobowe,VII (2012-2020),2017,146025,1598.0,Diesel,110.0,Manualna,Na przednie koła,4.0,Kompakt,5.0,5.0,Srebrny,Polska,Tak,Tak,Używane,52800
https://www.otomoto.pl/oferta/volkswagen-golf-2-0tdi-140km-2008r-klimatronik-tempomat-hak-bezwypadkowy-zadbany-ID6FjwSb.html,Osoby prywatnej,Osobowe,V (2003-2009),2008,350000,1968.0,Diesel,140.0,Manualna,Na przednie koła,6.0,Kombi,5.0,5.0,Czarny,Niemcy,Tak,Tak,Używane,15000
https://www.otomoto.pl/oferta/volkswagen-golf-salon-polska-1-wlasciciel-tylko-44tys-km-ID6FjagZ.html,Osoby prywatnej,Osobowe,VII (2012-2020),2017,44000,1395.0,Benzyna,125.0,Manualna,Na przednie koła,6.0,Kompakt,5.0,5.0,Czarny,Polska,Tak,Tak,Używane,64900
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-mpi-80km-5-drzwi-klima-oplacony-z-niemiec-ID6F7OpG.html,Firmy,Osobowe,V (2003-2009),2007,179000,1390.0,Benzyna,80.0,Manualna,Na przednie koła,9.0,Kompakt,5.0,5.0,Niebieski,Niemcy,Nie,Tak,Używane,15950
https://www.otomoto.pl/oferta/volkswagen-golf-1-9-tdi-105km-klimatronik-5-drzwi-z-niemiec-ID6FjwLy.html,Osoby prywatnej,Osobowe,V (2003-2009),2005,218151,1896.0,Diesel,105.0,Manualna,Na przednie koła,6.6,Kompakt,5.0,5.0,Czarny,Niemcy,Nie,Tak,Używane,13500
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-vi-kombi-rocznik-2011-ID6FjwL0.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,261100,1598.0,Diesel,90.0,Manualna,Na przednie koła,5.0,Kombi,5.0,5.0,Czarny,Polska,Tak,Tak,Używane,21800
https://www.otomoto.pl/oferta/volkswagen-golf-swiezy-import-niemcy-1-9tdi-alu-czarny-golf-navi-klimatronik-ID6FiC8K.html,Osoby prywatnej,Osobowe,IV (1997-2006),2002,254000,1896.0,Diesel,100.0,Manualna,Na przednie koła,5.0,Kompakt,5.0,5.0,Czarny,Niemcy,Nie,Tak,Używane,10900
https://www.otomoto.pl/oferta/volkswagen-golf-ID6F77uX.html,Osoby prywatnej,Osobowe,III (1991-1998),1992,82000,1781.0,Benzyna,90.0,Manualna,Na przednie koła,11.0,Kompakt,5.0,5.0,Bordowy,Inne,Nie,Tak,Używane,8000
https://www.otomoto.pl/oferta/volkswagen-golf-sprowadzony-oplacony-stan-bdb-ID6F8BoU.html,Osoby prywatnej,Osobowe,VII (2012-2020),2014,216000,1395.0,Benzyna,122.0,Manualna,Na przednie koła,6.0,Kombi,5.0,5.0,Biały,Niemcy,Tak,Tak,Używane,38500
https://www.otomoto.pl/oferta/volkswagen-golf-1-4mpi-84tys-bezwyp-servis-ori-klima-ID6Fi2nI.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,84000,1390.0,Benzyna,80.0,Manualna,Na przednie koła,8.0,Kompakt,5.0,5.0,Czarny,Niemcy,Nie,Tak,Używane,29999
https://www.otomoto.pl/oferta/volkswagen-golf-swiezo-sprowadzony-po-serwisie-zarejestrowany-ID6Fi2kT.html,Osoby prywatnej,Osobowe,V (2003-2009),2008,206000,1390.0,Benzyna,140.0,Manualna,Na przednie koła,9.0,Kombi,5.0,5.0,Granatowy,Niemcy,Tak,Tak,Używane,18900
https://www.otomoto.pl/oferta/volkswagen-golf-2-0tdi-185km-gtd-virtual-kokpit-panorama-dynaudio-full-gwarancja-ID6FjwxX.html,Firmy,Osobowe,VII (2012-2020),2018,203979,1968.0,Diesel,184.0,Manualna,Na przednie koła,5.0,Kompakt,5.0,5.0,Szary,Inne,Tak,Tak,Używane,94800
https://www.otomoto.pl/oferta/volkswagen-golf-2006r-1-9-tdi-105km-oc-10-2023-pt-07-2023-ID6FhHnK.html,Osoby prywatnej,Osobowe,V (2003-2009),2006,324000,1896.0,Diesel,105.0,Manualna,Na przednie koła,6.6,Kompakt,5.0,5.0,Niebieski,Niemcy,Tak,Tak,Używane,12400
https://www.otomoto.pl/oferta/volkswagen-golf-100-bezwypadkowy-navi-radar-climatronik-dsg-ID6FdYHi.html,Osoby prywatnej,Osobowe,VII (2012-2020),2018,132000,1598.0,Diesel,115.0,Automatyczna,Na przednie koła,4.2,Kompakt,5.0,5.0,Czarny,Inne,Tak,Tak,Używane,62700
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-mpi-102-km-grzane-fotele-gwarancja-przebiegu-ID6FhMFl.html,Osoby prywatnej,Osobowe,VI (2008-2013),2010,286000,1595.0,Benzyna,102.0,Manualna,Na przednie koła,9.0,Kombi,5.0,5.0,Biały,Inne,Nie,Tak,Używane,22890
https://www.otomoto.pl/oferta/volkswagen-golf-bezwypadkowy-zadbany-oplacony-gw-do-12-miesiecy-fabrycznie-bez-dpf-ID6yaDXJ.html,Firmy,Osobowe,,2005,195000,1968.0,Diesel,105.0,Manualna,Na przednie koła,6.164663461538455,Kompakt,5.0,5.0,Złoty,Inne,Nie,Tak,Używane,20500
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-comfortline-blue-motion-salon-polska-i-wlasciciel-po-lifcie-ID6Fbs0X.html,Firmy,Osobowe,VII (2012-2020),2017,180530,1598.0,Diesel,115.0,Manualna,Na przednie koła,4.6,Kombi,5.0,5.0,Granatowy,Polska,Tak,Tak,Używane,48800
https://www.otomoto.pl/oferta/volkswagen-golf-2-0-tdi-bmt-150-km-highline-dsg-ID6FdA5B.html,Osoby prywatnej,Osobowe,VII (2012-2020),2017,183000,1968.0,Diesel,150.0,Automatyczna,Na przednie koła,5.1,Kombi,5.0,5.0,Biały,Polska,Tak,Tak,Używane,54000
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vii-2-0-tdi-150km-nawigacja-czujniki-przod-i-tyl-ID6EKkNw.html,Osoby prywatnej,Osobowe,VII (2012-2020),2013,317645,1968.0,Diesel,150.0,Manualna,Na przednie koła,5.0,Kompakt,5.0,5.0,Inny kolor,Niemcy,Nie,Tak,Używane,36900
https://www.otomoto.pl/oferta/volkswagen-golf-comfortline-1-6-tdi-115-km-ID6FdUPh.html,Firmy,Osobowe,,2018,90700,1598.0,Diesel,115.0,Manualna,Na przednie koła,6.164663461538455,Kombi,5.0,5.0,Srebrny,Polska,Tak,Tak,Używane,69700
https://www.otomoto.pl/oferta/volkswagen-golf-1-4tsi-bmt-125km-comfortline-dsg-salon-pl-fv23-dealerplichta-ID6Fju2A.html,Firmy,Osobowe,VII (2012-2020),2018,157777,1395.0,Benzyna,125.0,Automatyczna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Czarny,Polska,Tak,Tak,Używane,73900
https://www.otomoto.pl/oferta/volkswagen-golf-1-0-tsi-110-km-digital-cockpit-climatronic-od-marca-zawinklem-ID6FeXDR.html,Firmy,Osobowe,VIII (2020-),2023,0,999.0,Benzyna,110.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Szary,Polska,Nie,Tak,Nowe,96900
https://www.otomoto.pl/oferta/volkswagen-golf-tsi-290km-gti-tcr-pakiet-drogowy-plus-led-top-fv23-bezwypadkowy-ID6F1Yy2.html,Firmy,Osobowe,VII (2012-2020),2019,26251,1984.0,Benzyna,290.0,Automatyczna,Na przednie koła,8.3,Kompakt,5.0,5.0,Czerwony,Niemcy,Tak,Tak,Używane,151900
https://www.otomoto.pl/oferta/volkswagen-golf-salon-polska-bezwypadkowy-ID6FgzKf.html,Osoby prywatnej,Osobowe,VII (2012-2020),2014,220700,1598.0,Diesel,90.0,Manualna,Na przednie koła,4.0,Kompakt,5.0,5.0,Granatowy,Polska,Tak,Tak,Używane,39900
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-klimatronic-oplacony-serwisowany-ID6F4BZt.html,Firmy,Osobowe,V (2003-2009),2007,220000,1390.0,Benzyna,140.0,Manualna,Na przednie koła,9.0,Kombi,5.0,5.0,Srebrny,Inne,Nie,Tak,Używane,13700
https://www.otomoto.pl/oferta/volkswagen-golf-zarejestrowany-bezwypadkowy-2-0-150-km-ID6EO0sj.html,Firmy,Osobowe,VII (2012-2020),2018,234000,1968.0,Diesel,150.0,Manualna,Na przednie koła,6.21623931623932,Kombi,5.0,5.0,Czarny,Niemcy,Nie,Tak,Używane,53500
https://www.otomoto.pl/oferta/volkswagen-golf-xenon-salon-polska-serwis-silnik-czca-raty-zabrze-slask-ID6FjtNo.html,Firmy,Osobowe,VII (2012-2020),2016,249000,1395.0,Benzyna,125.0,Manualna,Na przednie koła,6.0,Kombi,5.0,5.0,Biały,Inne,Tak,Tak,Używane,37900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-mpi-102ps-sprowadzony-z-niemiec-oplacony-super-wyposazony-ID6FjtJc.html,Osoby prywatnej,Osobowe,V (2003-2009),2007,180000,1595.0,Benzyna,102.0,Manualna,Na przednie koła,9.0,Kompakt,5.0,5.0,Srebrny,Niemcy,Nie,Tak,Używane,17999
https://www.otomoto.pl/oferta/volkswagen-golf-iv-variant-1-9-tdi-axr-sport-grzane-fotele-16-alu-klimatronik-hak-ID6FiBvT.html,Osoby prywatnej,Osobowe,IV (1997-2006),2006,378000,1896.0,Diesel,100.0,Manualna,Na przednie koła,6.0,Kombi,5.0,5.0,Granatowy,Inne,Nie,Tak,Używane,10800
https://www.otomoto.pl/oferta/volkswagen-golf-klima-oplacony-zadbany-przebieg-zamiana-ID6FjtF4.html,Osoby prywatnej,Osobowe,IV (1997-2006),1999,152323,1390.0,Benzyna,75.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Srebrny,Niemcy,Nie,Tak,Używane,4999
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-116km-navigacja-alufelgi-super-stan-ID6FjrLn.html,Firmy,Osobowe,VII (2012-2020),2019,169000,1598.0,Diesel,116.0,Manualna,Na przednie koła,6.164663461538455,Kombi,5.0,5.0,Niebieski,Niemcy,Nie,Tak,Używane,59900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-mpi-102kmclimatroniceditionalufelgi-16-serwisowany-ID6F6du1.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,200000,1595.0,Benzyna,102.0,Manualna,Na przednie koła,9.0,Kompakt,5.0,5.0,Biały,Niemcy,Nie,Tak,Używane,25999
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-b-gaz-mpi-oplacony-z-niemiec-ID6Fjtyh.html,Firmy,Osobowe,VI (2008-2013),2009,192710,1595.0,Benzyna,102.0,Manualna,Na przednie koła,9.0,Kompakt,5.0,5.0,Szary,Niemcy,Nie,Tak,Używane,26500
https://www.otomoto.pl/oferta/volkswagen-golf-1-5tsi130ps-salon-polska100-aso-volkswagen-pierwszy-wlasciciel-ID6FjtyH.html,Firmy,Osobowe,VII (2012-2020),2019,159000,1498.0,Benzyna,130.0,Manualna,Na przednie koła,7.0,Kombi,5.0,5.0,Czarny,Polska,Tak,Tak,Używane,64850
https://www.otomoto.pl/oferta/volkswagen-golf-z-niemiec-po-oplatch-12-05-1-9-niski-przebieg-bezwypadkowy-zadbany-ID6Fjtxm.html,Firmy,Osobowe,V (2003-2009),2005,188000,1896.0,Diesel,105.0,Manualna,Na przednie koła,7.0,Kompakt,5.0,5.0,Niebieski,Inne,Nie,Tak,Używane,16999
https://www.otomoto.pl/oferta/volkswagen-golf-gti-2-0tsi-245km-plichta-gdansk-ID6Ek8Mn.html,Firmy,Osobowe,VIII (2020-),2023,1,1984.0,Benzyna,245.0,Automatyczna,Na przednie koła,6.21623931623932,Kompakt,5.0,5.0,Biały,Inne,Nie,Tak,Nowe,174900
https://www.otomoto.pl/oferta/volkswagen-golf-1-5-130-km-benzyna-jak-nowy-full-led-temp-salon-pl-fv23-ID6Fg21T.html,Firmy,Osobowe,VII (2012-2020),2019,125000,1498.0,Benzyna,130.0,Manualna,Na przednie koła,7.190939597315435,Kombi,5.0,5.0,Szary,Polska,Tak,Tak,Używane,69900
https://www.otomoto.pl/oferta/volkswagen-golf-unikat-piekny-golf-2005-ocean-super-stan-ID6Fgzsg.html,Osoby prywatnej,Osobowe,IV (1997-2006),2005,185000,1598.0,Benzyna,105.0,Manualna,Na przednie koła,9.0,Kombi,5.0,5.0,Złoty,Polska,Tak,Tak,Używane,12699
https://www.otomoto.pl/oferta/volkswagen-golf-1-5-130km-tempomat-aktywny-cyfrowe-zegary-android-auto-ID6FgNM5.html,Firmy,Osobowe,VIII (2020-),2020,58160,1498.0,Benzyna,130.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Szary,Polska,Tak,Tak,Używane,97900
